timestamp,problem_size,instance_name,run_number,runs_per_instance,paradigm,solver,model,started_at,finished_at,elapsed_seconds,avg_ram_mb,max_ram_mb,cpu_percent,makespan,status,error
2026-05-16-02:29:54,j30,j3041_5,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T09:03:27,2026-05-16T09:03:28,0.582981,17.75,27.02,95.8,99,ok,
2026-05-16-02:29:54,j30,j3041_5,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T09:03:28,2026-05-16T09:23:28,1200.332389,66.53,69.68,99.6,99,ok,
2026-05-16-02:29:54,j30,j3041_5,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T09:23:28,2026-05-16T09:23:30,1.365829,32.00,44.35,97.9,99,ok,
2026-05-16-02:29:54,j30,j3041_5,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T09:23:30,2026-05-16T09:43:31,1201.097486,380.36,392.44,99.6,,no_solution,
2026-05-16-02:29:54,j30,j3041_5,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T09:43:31,2026-05-16T09:44:35,64.653014,136.93,163.79,99.5,99,ok,
2026-05-16-02:29:54,j30,j3041_10,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T09:44:35,2026-05-16T09:44:40,4.722382,44.18,62.57,99.2,99,ok,
2026-05-16-02:29:54,j30,j3041_10,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T09:44:40,2026-05-16T10:04:40,1200.330657,63.56,71.54,99.6,105,ok,
2026-05-16-02:29:54,j30,j3041_10,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T10:04:40,2026-05-16T10:05:46,65.302657,46.35,50.33,99.5,99,ok,
2026-05-16-02:29:54,j30,j3041_10,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T10:05:46,2026-05-16T10:25:49,1203.587840,382.91,417.11,99.6,,no_solution,
2026-05-16-02:29:54,j30,j3041_10,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T10:25:49,2026-05-16T10:41:16,926.660839,172.57,186.05,99.7,99,ok,
2026-05-16-02:29:54,j30,j303_4,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T10:41:16,2026-05-16T10:41:17,0.509298,15.82,20.00,95.3,98,ok,
2026-05-16-02:29:54,j30,j303_4,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T10:41:17,2026-05-16T10:41:17,0.517903,16.45,24.48,95.5,98,ok,
2026-05-16-02:29:54,j30,j303_4,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T10:41:17,2026-05-16T10:41:18,0.504358,15.09,21.66,95.3,98,ok,
2026-05-16-02:29:54,j30,j303_4,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T10:41:18,2026-05-16T10:41:19,1.491140,55.36,98.39,98.8,98,ok,
2026-05-16-02:29:54,j30,j303_4,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T10:41:19,2026-05-16T10:41:20,0.814909,25.08,44.65,91.1,98,ok,
2026-05-16-02:29:54,j30,j3029_5,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T10:41:20,2026-05-16T10:41:24,3.625620,35.87,45.57,99.1,98,ok,
2026-05-16-02:29:54,j30,j3029_5,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T10:41:24,2026-05-16T11:01:24,1200.334558,73.55,79.02,99.6,107,ok,
2026-05-16-02:29:54,j30,j3029_5,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T11:01:24,2026-05-16T11:01:53,29.144099,44.12,46.13,99.5,98,ok,
2026-05-16-02:29:54,j30,j3029_5,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T11:01:53,2026-05-16T11:21:58,1205.186549,478.73,518.71,99.6,,no_solution,
2026-05-16-02:29:54,j30,j3029_5,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T11:21:58,2026-05-16T11:40:00,1081.547885,210.35,249.39,99.7,98,ok,
2026-05-16-02:29:54,j30,j3029_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T11:40:00,2026-05-16T11:43:12,191.758030,116.05,130.99,99.6,97,ok,
2026-05-16-02:29:54,j30,j3029_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T11:43:12,2026-05-16T12:03:12,1200.335405,71.77,74.50,99.7,103,ok,
2026-05-16-02:29:54,j30,j3029_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T12:03:12,2026-05-16T12:08:25,313.231045,61.06,75.12,99.5,97,ok,
2026-05-16-02:29:54,j30,j3029_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T12:08:25,2026-05-16T12:28:28,1202.932351,524.54,561.86,99.6,,no_solution,
2026-05-16-02:29:54,j30,j3029_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T12:28:28,2026-05-16T12:48:28,1200.398756,209.82,225.44,99.7,99,ok,
2026-05-16-02:29:54,j30,j3025_7,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T12:48:28,2026-05-16T12:48:29,0.763446,23.45,33.32,96.9,95,ok,
2026-05-16-02:29:54,j30,j3025_7,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T12:48:29,2026-05-16T13:08:30,1200.333741,68.20,72.03,99.6,99,ok,
2026-05-16-02:29:54,j30,j3025_7,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T13:08:30,2026-05-16T13:08:30,0.805581,26.89,41.47,96.7,95,ok,
2026-05-16-02:29:54,j30,j3025_7,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T13:08:30,2026-05-16T13:28:27,1197.016338,420.23,464.59,99.6,,no_solution,
2026-05-16-02:29:54,j30,j3025_7,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T13:28:27,2026-05-16T13:33:14,286.622833,160.23,178.50,99.7,95,ok,
2026-05-16-02:29:54,j30,j3045_8,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T13:33:14,2026-05-16T13:33:15,0.592378,19.10,27.64,95.9,94,ok,
2026-05-16-02:29:54,j30,j3045_8,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T13:33:15,2026-05-16T13:53:15,1200.331867,69.00,73.43,99.6,94,ok,
2026-05-16-02:29:54,j30,j3045_8,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T13:53:15,2026-05-16T13:53:16,1.346794,31.54,43.90,97.9,94,ok,
2026-05-16-02:29:54,j30,j3045_8,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T13:53:16,2026-05-16T14:13:16,1199.370842,368.87,392.24,99.6,,no_solution,
2026-05-16-02:29:54,j30,j3045_8,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T14:13:16,2026-05-16T14:14:15,59.054594,116.92,136.61,99.5,94,ok,
2026-05-16-02:29:54,j30,j3025_1,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T14:14:15,2026-05-16T14:14:16,1.321705,27.81,34.20,98.1,93,ok,
2026-05-16-02:29:54,j30,j3025_1,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T14:14:16,2026-05-16T14:34:16,1200.331464,67.10,72.29,99.7,97,ok,
2026-05-16-02:29:54,j30,j3025_1,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T14:34:16,2026-05-16T14:34:21,5.049996,41.66,46.18,99.1,93,ok,
2026-05-16-02:29:54,j30,j3025_1,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T14:34:21,2026-05-16T14:54:23,1201.669780,349.44,374.13,99.6,,no_solution,
2026-05-16-02:29:54,j30,j3025_1,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T14:54:23,2026-05-16T15:02:26,483.304985,158.04,166.48,99.7,93,ok,
2026-05-16-02:29:54,j30,j309_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T15:02:26,2026-05-16T15:22:27,1200.339302,169.52,230.52,99.6,101,ok,
2026-05-16-02:29:54,j30,j309_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T15:22:27,2026-05-16T15:42:27,1200.332676,69.36,74.62,99.7,,no_solution,
2026-05-16-02:29:54,j30,j309_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T15:42:27,2026-05-16T16:02:28,1200.400042,66.74,79.23,99.5,,no_solution,
2026-05-16-02:29:54,j30,j309_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T16:02:28,2026-05-16T16:22:28,1199.942211,386.86,389.84,99.6,,no_solution,
2026-05-16-02:29:54,j30,j309_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T16:22:28,2026-05-16T16:42:28,1200.365045,195.36,247.20,99.7,92,ok,
2026-05-16-02:29:54,j30,j3029_6,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T16:42:28,2026-05-16T17:02:28,1200.346893,189.16,229.45,99.6,93,ok,
2026-05-16-02:29:54,j30,j3029_6,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T17:02:28,2026-05-16T17:22:29,1200.336289,65.98,68.52,99.6,99,ok,
2026-05-16-02:29:54,j30,j3029_6,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T17:22:29,2026-05-16T17:42:29,1200.402888,76.19,92.81,99.5,,no_solution,
2026-05-16-02:29:54,j30,j3029_6,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T17:42:29,2026-05-16T18:02:30,1201.483014,388.06,408.45,99.6,,no_solution,
2026-05-16-02:29:54,j30,j3029_6,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T18:02:30,2026-05-16T18:22:31,1200.380935,187.41,265.46,99.7,92,ok,
2026-05-16-02:29:54,j30,j3037_7,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T18:22:31,2026-05-16T18:22:31,0.599508,18.39,25.08,96.0,92,ok,
2026-05-16-02:29:54,j30,j3037_7,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T18:22:31,2026-05-16T18:42:32,1200.329498,65.66,69.60,99.6,97,ok,
2026-05-16-02:29:54,j30,j3037_7,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T18:42:32,2026-05-16T18:42:35,3.659842,36.32,40.84,99.0,92,ok,
2026-05-16-02:29:54,j30,j3037_7,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T18:42:35,2026-05-16T19:02:39,1203.396272,340.82,375.19,99.6,,no_solution,
2026-05-16-02:29:54,j30,j3037_7,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T19:02:39,2026-05-16T19:03:41,62.502714,122.96,145.09,99.6,92,ok,
2026-05-16-02:29:54,j30,j3041_7,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T19:03:41,2026-05-16T19:03:43,1.632038,30.98,37.84,98.5,92,ok,
2026-05-16-02:29:54,j30,j3041_7,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T19:03:43,2026-05-16T19:23:43,1200.328788,61.05,61.53,99.6,,no_solution,
2026-05-16-02:29:54,j30,j3041_7,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T19:23:43,2026-05-16T19:23:44,0.588838,17.05,25.59,96.2,92,ok,
2026-05-16-02:29:54,j30,j3041_7,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T19:23:44,2026-05-16T19:43:44,1200.202097,317.59,340.61,99.6,,no_solution,
2026-05-16-02:29:54,j30,j3041_7,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T19:43:44,2026-05-16T19:45:19,94.362420,128.73,145.41,99.6,92,ok,
2026-05-16-02:29:54,j30,j3041_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T19:45:19,2026-05-16T19:45:19,0.573631,17.54,25.37,96.2,92,ok,
2026-05-16-02:29:54,j30,j3041_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T19:45:19,2026-05-16T20:05:19,1200.332989,63.16,67.34,99.7,92,ok,
2026-05-16-02:29:54,j30,j3041_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T20:05:19,2026-05-16T20:05:20,0.686834,21.74,39.44,96.7,92,ok,
2026-05-16-02:29:54,j30,j3041_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T20:05:20,2026-05-16T20:25:14,1193.523042,485.42,514.73,99.6,,no_solution,
2026-05-16-02:29:54,j30,j3041_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T20:25:14,2026-05-16T20:26:12,58.467519,142.90,159.17,99.6,92,ok,
2026-05-16-02:29:54,j30,j3045_3,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T20:26:12,2026-05-16T20:26:13,0.626093,20.00,35.07,96.0,92,ok,
2026-05-16-02:29:54,j30,j3045_3,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T20:26:13,2026-05-16T20:46:13,1200.346071,70.28,75.41,99.6,98,ok,
2026-05-16-02:29:54,j30,j3045_3,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T20:46:13,2026-05-16T20:46:14,1.094422,28.95,40.46,97.5,92,ok,
2026-05-16-02:29:54,j30,j3045_3,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T20:46:14,2026-05-16T21:06:18,1203.700021,495.47,526.76,99.7,112,ok,
2026-05-16-02:29:54,j30,j3045_3,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T21:06:18,2026-05-16T21:08:03,105.171754,154.78,165.62,99.5,92,ok,
