timestamp,problem_size,instance_name,run_number,runs_per_instance,paradigm,solver,model,started_at,finished_at,elapsed_seconds,avg_ram_mb,max_ram_mb,cpu_percent,makespan,status,error
2026-05-14-20:21:25,j90,j9037_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T05:02:30,2026-05-15T05:22:31,1200.668945,416.52,685.67,99.7,,no_solution,
2026-05-14-20:21:25,j90,j9037_10,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T05:22:31,2026-05-15T05:42:31,1200.390035,357.67,440.27,99.7,135,ok,
2026-05-14-20:21:25,j90,j9037_10,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T05:42:31,2026-05-15T06:02:31,1200.403328,200.00,208.04,99.7,143,ok,
2026-05-14-20:21:25,j90,j9037_10,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T06:02:31,2026-05-15T06:22:32,1200.311546,86.31,180.85,99.6,128,ok,
2026-05-14-20:21:25,j90,j9037_10,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T06:22:32,2026-05-15T06:42:39,1206.759575,1660.76,1833.43,99.6,,no_solution,
2026-05-14-20:21:25,j90,j9037_10,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T06:42:39,2026-05-15T07:02:39,1200.700551,528.65,887.77,99.7,,no_solution,
2026-05-14-20:21:25,j90,j9019_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T07:02:39,2026-05-15T07:02:40,1.162227,40.98,93.03,98.0,121,ok,
2026-05-14-20:21:25,j90,j9019_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T07:02:40,2026-05-15T07:02:42,1.207409,43.40,92.43,98.2,121,ok,
2026-05-14-20:21:25,j90,j9019_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T07:02:42,2026-05-15T07:02:43,1.155565,39.60,94.51,98.2,121,ok,
2026-05-14-20:21:25,j90,j9019_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T07:02:43,2026-05-15T07:02:47,4.165090,183.29,475.32,99.3,121,ok,
2026-05-14-20:21:25,j90,j9019_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T07:02:47,2026-05-15T07:02:49,1.953321,54.38,99.58,95.5,121,ok,
2026-05-14-20:21:25,j90,j9021_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T07:02:49,2026-05-15T07:22:49,1200.379985,360.89,421.22,99.7,125,ok,
2026-05-14-20:21:25,j90,j9021_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T07:22:49,2026-05-15T07:42:50,1200.398185,162.34,170.30,99.7,140,ok,
2026-05-14-20:21:25,j90,j9021_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T07:42:50,2026-05-15T08:02:50,1200.406763,77.24,102.53,99.6,139,ok,
2026-05-14-20:21:25,j90,j9021_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T08:02:50,2026-05-15T08:22:48,1197.741169,1237.38,1351.68,99.7,,no_solution,
2026-05-14-20:21:25,j90,j9021_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T08:22:48,2026-05-15T08:42:49,1200.619515,396.32,606.45,99.8,,no_solution,
2026-05-14-20:21:25,j90,j9028_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T08:42:49,2026-05-15T08:42:50,1.361793,53.86,116.80,98.2,120,ok,
2026-05-14-20:21:25,j90,j9028_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T08:42:50,2026-05-15T08:42:51,1.423037,51.41,116.25,98.4,120,ok,
2026-05-14-20:21:25,j90,j9028_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T08:42:51,2026-05-15T08:42:53,1.337552,46.67,110.74,98.2,120,ok,
2026-05-14-20:21:25,j90,j9028_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T08:42:53,2026-05-15T08:42:58,5.441022,210.69,585.20,99.4,120,ok,
2026-05-14-20:21:25,j90,j9028_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T08:42:58,2026-05-15T08:43:01,2.900566,77.10,140.45,96.7,120,ok,
2026-05-14-20:21:25,j90,j9037_8,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T08:43:01,2026-05-15T09:03:01,1200.377748,276.99,353.43,99.7,124,ok,
2026-05-14-20:21:25,j90,j9037_8,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T09:03:01,2026-05-15T09:23:02,1200.406699,178.05,198.63,99.6,,no_solution,
2026-05-14-20:21:25,j90,j9037_8,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T09:23:02,2026-05-15T09:43:02,1200.406075,88.49,170.13,99.6,125,ok,
2026-05-14-20:21:25,j90,j9037_8,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T09:43:02,2026-05-15T10:06:10,1387.259841,1640.36,1776.35,99.6,,no_solution,
2026-05-14-20:21:25,j90,j9037_8,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T10:06:10,2026-05-15T10:26:10,1200.709052,497.86,845.16,99.7,,no_solution,
2026-05-14-20:21:25,j90,j9039_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T10:26:10,2026-05-15T10:26:13,2.660991,129.60,270.36,99.0,119,ok,
2026-05-14-20:21:25,j90,j9039_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T10:26:13,2026-05-15T10:26:16,2.691306,120.63,269.56,99.0,119,ok,
2026-05-14-20:21:25,j90,j9039_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T10:26:16,2026-05-15T10:26:18,2.655530,123.89,269.18,98.9,119,ok,
2026-05-14-20:21:25,j90,j9039_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T10:26:18,2026-05-15T10:26:24,5.973174,170.24,291.54,99.5,119,ok,
2026-05-14-20:21:25,j90,j9039_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T10:26:24,2026-05-15T10:26:27,2.309429,61.99,110.21,95.9,119,ok,
2026-05-14-20:21:25,j90,j9021_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T10:26:27,2026-05-15T10:46:27,1200.373718,220.90,280.33,99.7,122,ok,
2026-05-14-20:21:25,j90,j9021_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T10:46:27,2026-05-15T11:06:27,1200.402734,177.70,194.61,99.7,137,ok,
2026-05-14-20:21:25,j90,j9021_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T11:06:27,2026-05-15T11:26:28,1200.402817,75.78,91.96,99.6,123,ok,
2026-05-14-20:21:25,j90,j9021_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T11:26:28,2026-05-15T11:46:29,1200.883289,1565.65,1739.30,99.6,,no_solution,
2026-05-14-20:21:25,j90,j9021_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T11:46:29,2026-05-15T12:06:29,1200.703944,472.82,768.99,99.7,146,ok,
2026-05-14-20:21:25,j90,j9023_3,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T12:06:29,2026-05-15T12:06:31,1.498934,58.28,133.35,97.5,116,ok,
2026-05-14-20:21:25,j90,j9023_3,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T12:06:31,2026-05-15T12:06:32,1.517274,57.80,128.06,98.3,116,ok,
2026-05-14-20:21:25,j90,j9023_3,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T12:06:32,2026-05-15T12:06:34,1.460656,53.78,130.75,98.3,116,ok,
2026-05-14-20:21:25,j90,j9023_3,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T12:06:34,2026-05-15T12:06:38,4.422063,156.55,402.29,99.0,116,ok,
2026-05-14-20:21:25,j90,j9023_3,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T12:06:38,2026-05-15T12:06:40,2.120071,57.57,104.40,95.8,116,ok,
2026-05-14-20:21:25,j90,j902_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T12:06:40,2026-05-15T12:06:41,0.987130,31.31,68.77,97.9,114,ok,
2026-05-14-20:21:25,j90,j902_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T12:06:41,2026-05-15T12:06:43,1.074760,41.34,126.25,97.8,114,ok,
2026-05-14-20:21:25,j90,j902_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T12:06:43,2026-05-15T12:06:44,0.978376,29.72,68.77,97.7,114,ok,
2026-05-14-20:21:25,j90,j902_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T12:06:44,2026-05-15T12:06:50,6.474331,296.16,682.43,99.5,114,ok,
2026-05-14-20:21:25,j90,j902_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T12:06:50,2026-05-15T12:06:53,3.305813,85.78,156.20,97.2,114,ok,
2026-05-14-20:21:25,j90,j9033_10,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T12:06:53,2026-05-15T12:06:55,2.037074,87.69,194.47,98.7,114,ok,
2026-05-14-20:21:25,j90,j9033_10,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T12:06:55,2026-05-15T12:26:56,1200.383786,135.62,192.18,99.7,116,ok,
2026-05-14-20:21:25,j90,j9033_10,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T12:26:56,2026-05-15T12:26:58,2.062665,83.27,191.87,98.8,114,ok,
2026-05-14-20:21:25,j90,j9033_10,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T12:26:58,2026-05-15T12:47:01,1203.068924,578.93,658.10,99.7,115,ok,
2026-05-14-20:21:25,j90,j9033_10,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T12:47:01,2026-05-15T12:47:06,5.241332,105.54,165.87,97.4,114,ok,
2026-05-14-20:21:25,j90,j9036_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T12:47:06,2026-05-15T12:47:08,2.269031,88.04,208.08,92.3,114,ok,
2026-05-14-20:21:25,j90,j9036_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T12:47:08,2026-05-15T12:47:11,2.325355,86.16,205.89,92.1,114,ok,
2026-05-14-20:21:25,j90,j9036_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T12:47:11,2026-05-15T12:47:13,2.206296,91.07,206.27,95.0,114,ok,
2026-05-14-20:21:25,j90,j9036_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T12:47:13,2026-05-15T12:47:17,3.536617,138.87,353.32,99.3,114,ok,
2026-05-14-20:21:25,j90,j9036_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T12:47:17,2026-05-15T12:47:18,1.694533,44.57,85.20,93.1,114,ok,
2026-05-14-20:21:25,j90,j9043_6,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T12:47:18,2026-05-15T12:47:21,2.804021,136.10,289.65,99.0,114,ok,
2026-05-14-20:21:25,j90,j9043_6,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T12:47:21,2026-05-15T12:47:24,3.094431,121.45,288.40,92.2,114,ok,
2026-05-14-20:21:25,j90,j9043_6,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T12:47:24,2026-05-15T12:47:27,2.845911,130.78,289.93,98.3,114,ok,
2026-05-14-20:21:25,j90,j9043_6,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T12:47:27,2026-05-15T12:47:36,9.282009,302.13,459.84,99.2,114,ok,
2026-05-14-20:21:25,j90,j9043_6,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T12:47:36,2026-05-15T12:47:40,3.839042,91.12,154.92,96.7,114,ok,
