timestamp,problem_size,instance_name,run_number,runs_per_instance,paradigm,solver,model,started_at,finished_at,elapsed_seconds,avg_ram_mb,max_ram_mb,cpu_percent,makespan,status,error
2026-05-15-14:58:54,j60,j6041_1,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T00:22:00,2026-05-16T00:42:01,1200.375647,108.77,115.52,99.7,141,ok,
2026-05-15-14:58:54,j60,j6041_1,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T00:42:01,2026-05-16T01:02:01,1200.402398,75.88,113.83,99.6,123,ok,
2026-05-15-14:58:54,j60,j6041_1,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T01:02:01,2026-05-16T01:22:02,1201.205476,1048.30,1140.17,99.6,,no_solution,
2026-05-15-14:58:54,j60,j6041_1,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T01:22:02,2026-05-16T01:42:03,1200.544445,368.93,507.01,99.7,,no_solution,
2026-05-15-14:58:54,j60,j6025_1,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T01:42:03,2026-05-16T02:02:03,1200.363534,216.22,265.37,99.6,120,ok,
2026-05-15-14:58:54,j60,j6025_1,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T02:02:03,2026-05-16T02:22:04,1200.366456,132.63,141.00,99.7,132,ok,
2026-05-15-14:58:54,j60,j6025_1,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T02:22:04,2026-05-16T02:42:04,1200.405043,90.99,122.64,99.6,,no_solution,
2026-05-15-14:58:54,j60,j6025_1,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T02:42:04,2026-05-16T03:02:10,1206.002336,1063.02,1141.84,99.6,,no_solution,
2026-05-15-14:58:54,j60,j6025_1,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T03:02:10,2026-05-16T03:22:11,1200.559835,360.67,506.32,99.7,,no_solution,
2026-05-15-14:58:54,j60,j6032_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T03:22:11,2026-05-16T03:22:11,0.776250,26.20,52.28,96.9,114,ok,
2026-05-15-14:58:54,j60,j6032_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T03:22:11,2026-05-16T03:22:12,0.793998,25.04,67.14,97.4,114,ok,
2026-05-15-14:58:54,j60,j6032_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T03:22:12,2026-05-16T03:22:13,0.764206,21.14,43.32,97.0,114,ok,
2026-05-15-14:58:54,j60,j6032_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T03:22:13,2026-05-16T03:22:16,3.240801,112.47,301.02,99.2,114,ok,
2026-05-15-14:58:54,j60,j6032_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T03:22:16,2026-05-16T03:22:18,2.001321,53.34,93.21,94.8,114,ok,
2026-05-15-14:58:54,j60,j6025_3,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T03:22:18,2026-05-16T03:42:19,1200.361100,285.57,334.95,99.6,113,ok,
2026-05-15-14:58:54,j60,j6025_3,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T03:42:19,2026-05-16T04:02:19,1200.368892,127.81,134.93,99.7,124,ok,
2026-05-15-14:58:54,j60,j6025_3,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T04:02:19,2026-05-16T04:22:19,1200.368216,68.66,78.54,99.6,120,ok,
2026-05-15-14:58:54,j60,j6025_3,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T04:22:19,2026-05-16T04:42:23,1204.031225,1137.65,1227.71,99.6,,no_solution,
2026-05-15-14:58:54,j60,j6025_3,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T04:42:23,2026-05-16T05:02:24,1200.572233,386.86,539.84,99.7,117,ok,
2026-05-15-14:58:54,j60,j6041_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T05:02:24,2026-05-16T05:22:24,1200.362024,194.75,239.60,99.6,121,ok,
2026-05-15-14:58:54,j60,j6041_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T05:22:24,2026-05-16T05:42:25,1200.368356,121.24,128.46,99.7,132,ok,
2026-05-15-14:58:54,j60,j6041_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T05:42:25,2026-05-16T06:02:25,1200.405982,122.11,159.68,99.6,119,ok,
2026-05-15-14:58:54,j60,j6041_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T06:02:25,2026-05-16T06:22:33,1207.876269,1092.47,1175.86,99.6,,no_solution,
2026-05-15-14:58:54,j60,j6041_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T06:22:33,2026-05-16T06:42:34,1200.552248,359.16,493.44,99.7,119,ok,
2026-05-15-14:58:54,j60,j6041_10,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T06:42:34,2026-05-16T07:02:34,1200.354030,196.60,258.63,99.6,118,ok,
2026-05-15-14:58:54,j60,j6041_10,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T07:02:34,2026-05-16T07:22:34,1200.365418,106.40,110.13,99.7,,no_solution,
2026-05-15-14:58:54,j60,j6041_10,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T07:22:34,2026-05-16T07:42:35,1200.406024,71.38,77.90,99.6,119,ok,
2026-05-15-14:58:54,j60,j6041_10,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T07:42:35,2026-05-16T08:02:44,1209.461515,863.90,912.81,99.7,,no_solution,
2026-05-15-14:58:54,j60,j6041_10,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T08:02:44,2026-05-16T08:22:45,1200.495153,328.14,415.74,99.8,,no_solution,
2026-05-15-14:58:54,j60,j6021_8,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T08:22:45,2026-05-16T08:22:47,2.300409,37.84,45.17,98.8,110,ok,
2026-05-15-14:58:54,j60,j6021_8,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T08:22:47,2026-05-16T08:42:47,1200.352986,110.44,120.28,99.7,114,ok,
2026-05-15-14:58:54,j60,j6021_8,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T08:42:47,2026-05-16T08:43:29,41.586646,49.55,52.39,99.6,110,ok,
2026-05-15-14:58:54,j60,j6021_8,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T08:43:29,2026-05-16T09:03:33,1203.629748,766.85,838.33,99.7,,no_solution,
2026-05-15-14:58:54,j60,j6021_8,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T09:03:33,2026-05-16T09:23:33,1200.474597,294.56,330.60,99.8,110,ok,
2026-05-15-14:58:54,j60,j6037_7,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T09:23:33,2026-05-16T09:43:33,1200.351921,268.48,333.60,99.7,110,ok,
2026-05-15-14:58:54,j60,j6037_7,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T09:43:33,2026-05-16T10:03:34,1200.358372,105.60,111.01,99.7,,no_solution,
2026-05-15-14:58:54,j60,j6037_7,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T10:03:34,2026-05-16T10:23:34,1200.398225,82.22,97.96,99.6,,no_solution,
2026-05-15-14:58:54,j60,j6037_7,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T10:23:34,2026-05-16T10:43:12,1177.468147,849.44,943.78,99.7,,no_solution,
2026-05-15-14:58:54,j60,j6037_7,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T10:43:12,2026-05-16T11:03:12,1200.480122,313.90,410.95,99.7,,no_solution,
2026-05-15-14:58:54,j60,j605_5,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T11:03:12,2026-05-16T11:05:01,108.325905,155.38,191.48,99.6,108,ok,
2026-05-15-14:58:54,j60,j605_5,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T11:05:01,2026-05-16T11:25:01,1200.355171,104.11,108.46,99.7,127,ok,
2026-05-15-14:58:54,j60,j605_5,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T11:25:01,2026-05-16T11:26:56,115.506462,57.24,63.61,99.6,108,ok,
2026-05-15-14:58:54,j60,j605_5,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T11:26:56,2026-05-16T11:46:56,1199.674128,629.18,637.57,99.7,,no_solution,
2026-05-15-14:58:54,j60,j605_5,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T11:46:56,2026-05-16T12:06:57,1200.449952,250.70,274.95,99.8,112,ok,
2026-05-15-14:58:54,j60,j6021_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T12:06:57,2026-05-16T12:06:59,2.575686,42.23,51.45,99.0,108,ok,
2026-05-15-14:58:54,j60,j6021_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T12:06:59,2026-05-16T12:26:59,1200.357434,117.41,125.25,99.7,122,ok,
2026-05-15-14:58:54,j60,j6021_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T12:26:59,2026-05-16T12:27:01,1.136178,31.77,52.66,98.0,108,ok,
2026-05-15-14:58:54,j60,j6021_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T12:27:01,2026-05-16T12:47:03,1202.396687,785.04,840.36,99.7,,no_solution,
2026-05-15-14:58:54,j60,j6021_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T12:47:03,2026-05-16T12:50:43,220.102551,260.96,343.41,99.7,108,ok,
2026-05-15-14:58:54,j60,j6025_4,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T12:50:43,2026-05-16T13:10:43,1200.355298,174.51,215.25,99.7,120,ok,
2026-05-15-14:58:54,j60,j6025_4,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T13:10:43,2026-05-16T13:30:44,1200.365174,119.38,124.00,99.7,124,ok,
2026-05-15-14:58:54,j60,j6025_4,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T13:30:44,2026-05-16T13:50:44,1200.394635,69.57,82.45,99.6,118,ok,
2026-05-15-14:58:54,j60,j6025_4,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T13:50:44,2026-05-16T14:10:52,1207.722426,1067.17,1159.39,99.7,,no_solution,
2026-05-15-14:58:54,j60,j6025_4,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T14:10:52,2026-05-16T14:30:53,1200.542234,376.48,592.32,99.7,,no_solution,
2026-05-15-14:58:54,j60,j6025_10,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T14:30:53,2026-05-16T14:50:53,1200.354538,198.73,272.00,99.7,113,ok,
2026-05-15-14:58:54,j60,j6025_10,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T14:50:53,2026-05-16T15:10:53,1200.360013,100.59,104.34,99.7,115,ok,
2026-05-15-14:58:54,j60,j6025_10,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T15:10:53,2026-05-16T15:30:54,1200.316022,79.03,92.32,99.6,,no_solution,
2026-05-15-14:58:54,j60,j6025_10,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T15:30:54,2026-05-16T15:50:55,1201.422967,833.61,930.46,99.7,,no_solution,
2026-05-15-14:58:54,j60,j6025_10,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T15:50:55,2026-05-16T16:10:56,1200.497100,327.16,413.65,99.8,114,ok,
2026-05-15-14:58:54,j60,j6033_5,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T16:10:56,2026-05-16T16:10:57,1.167275,40.18,90.23,98.1,108,ok,
2026-05-15-14:58:54,j60,j6033_5,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T16:10:57,2026-05-16T16:11:04,7.645142,76.44,91.83,99.4,108,ok,
2026-05-15-14:58:54,j60,j6033_5,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T16:11:04,2026-05-16T16:11:06,1.150555,40.44,94.29,98.2,108,ok,
2026-05-15-14:58:54,j60,j6033_5,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T16:11:06,2026-05-16T16:31:13,1207.187590,388.33,451.69,99.7,110,ok,
2026-05-15-14:58:54,j60,j6033_5,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T16:31:13,2026-05-16T16:31:18,5.137977,85.42,114.30,98.3,108,ok,
2026-05-15-14:58:54,j60,j6033_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T16:31:18,2026-05-16T16:31:19,0.986121,31.00,67.84,97.8,108,ok,
2026-05-15-14:58:54,j60,j6033_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T16:31:19,2026-05-16T16:51:19,1200.356223,95.83,110.31,99.7,113,ok,
2026-05-15-14:58:54,j60,j6033_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T16:51:19,2026-05-16T16:51:20,0.989537,30.15,68.18,97.7,108,ok,
2026-05-15-14:58:54,j60,j6033_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T16:51:20,2026-05-16T17:11:25,1204.886790,624.00,657.21,99.6,115,ok,
2026-05-15-14:58:54,j60,j6033_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T17:11:25,2026-05-16T17:11:33,7.842286,126.00,182.96,98.3,108,ok,
