timestamp,problem_size,instance_name,run_number,runs_per_instance,paradigm,solver,model,started_at,finished_at,elapsed_seconds,avg_ram_mb,max_ram_mb,cpu_percent,makespan,status,error
2026-05-14-20:21:19,j120,j1201_7,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-14T23:41:11,2026-05-14T23:41:13,1.445943,47.69,101.95,98.1,117,ok,
2026-05-14-20:21:19,j120,j1201_7,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-14T23:41:13,2026-05-15T00:01:13,1200.428196,190.78,216.97,99.5,120,ok,
2026-05-14-20:21:19,j120,j1201_7,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T00:01:13,2026-05-15T00:01:16,2.945620,50.87,101.66,98.8,117,ok,
2026-05-14-20:21:19,j120,j1201_7,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T00:01:16,2026-05-15T00:21:11,1194.780114,1316.77,1491.69,99.6,,no_solution,
2026-05-14-20:21:19,j120,j1201_7,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T00:21:11,2026-05-15T00:30:30,558.445561,473.36,591.63,99.7,117,ok,
2026-05-14-20:21:19,j120,j1209_5,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T00:30:30,2026-05-15T00:30:31,1.391010,51.95,113.64,98.1,114,ok,
2026-05-14-20:21:19,j120,j1209_5,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T00:30:31,2026-05-15T00:30:32,1.531184,51.39,130.74,98.3,114,ok,
2026-05-14-20:21:19,j120,j1209_5,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T00:30:33,2026-05-15T00:30:34,1.368001,49.18,111.49,98.0,114,ok,
2026-05-14-20:21:19,j120,j1209_5,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T00:30:34,2026-05-15T00:31:04,29.843553,744.33,947.60,99.6,114,ok,
2026-05-14-20:21:19,j120,j1209_5,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T00:31:04,2026-05-15T00:31:10,6.459590,155.01,259.75,98.9,114,ok,
2026-05-14-20:21:19,j120,j12010_8,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T00:31:10,2026-05-15T00:31:12,1.354105,50.94,109.88,98.0,114,ok,
2026-05-14-20:21:19,j120,j12010_8,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T00:31:12,2026-05-15T00:31:13,1.513427,56.86,173.43,98.2,114,ok,
2026-05-14-20:21:19,j120,j12010_8,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T00:31:13,2026-05-15T00:31:14,1.330791,45.69,103.38,98.0,114,ok,
2026-05-14-20:21:19,j120,j12010_8,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T00:31:14,2026-05-15T00:51:18,1203.544474,1003.90,1061.42,99.6,121,ok,
2026-05-14-20:21:19,j120,j12010_8,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T00:51:18,2026-05-15T00:51:26,7.557207,172.46,278.01,98.6,114,ok,
2026-05-14-20:21:19,j120,j1207_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T00:51:26,2026-05-15T01:11:26,1200.398819,230.17,274.39,99.6,120,ok,
2026-05-14-20:21:19,j120,j1207_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T01:11:26,2026-05-15T01:31:26,1200.450055,270.30,281.19,99.6,127,ok,
2026-05-14-20:21:19,j120,j1207_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T01:31:26,2026-05-15T01:51:27,1200.406838,74.16,102.45,99.6,118,ok,
2026-05-14-20:21:19,j120,j1207_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T01:51:27,2026-05-15T02:11:36,1209.082530,1915.84,2255.85,99.6,,no_solution,
2026-05-14-20:21:19,j120,j1207_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T02:11:36,2026-05-15T02:31:37,1200.855702,665.37,791.09,99.5,125,ok,
2026-05-14-20:21:19,j120,j1201_5,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T02:31:37,2026-05-15T02:39:14,457.030018,303.56,332.68,99.6,112,ok,
2026-05-14-20:21:19,j120,j1201_5,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T02:39:14,2026-05-15T02:59:14,1200.416122,194.80,212.78,99.6,121,ok,
2026-05-14-20:21:19,j120,j1201_5,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T02:59:14,2026-05-15T02:59:20,5.334326,52.17,118.43,99.2,112,ok,
2026-05-14-20:21:19,j120,j1201_5,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T02:59:20,2026-05-15T03:19:22,1201.960043,1010.42,1111.27,99.6,,no_solution,
2026-05-14-20:21:19,j120,j1201_5,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T03:19:22,2026-05-15T03:28:31,549.486048,378.29,442.97,99.7,112,ok,
2026-05-14-20:21:19,j120,j1201_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T03:28:31,2026-05-15T03:28:34,2.744004,53.26,99.68,98.9,112,ok,
2026-05-14-20:21:19,j120,j1201_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T03:28:34,2026-05-15T03:48:34,1200.444174,252.46,264.91,99.3,137,ok,
2026-05-14-20:21:19,j120,j1201_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T03:48:34,2026-05-15T03:48:36,1.283380,42.20,94.06,97.9,112,ok,
2026-05-14-20:21:19,j120,j1201_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T03:48:36,2026-05-15T04:08:41,1205.106323,1885.41,2148.49,99.4,,no_solution,
2026-05-14-20:21:19,j120,j1201_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T04:08:41,2026-05-15T04:13:41,299.940889,550.48,925.16,99.7,112,ok,
2026-05-14-20:21:19,j120,j12010_1,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T04:13:41,2026-05-15T04:13:42,1.358491,49.68,110.81,98.1,111,ok,
2026-05-14-20:21:19,j120,j12010_1,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T04:13:42,2026-05-15T04:13:43,1.489894,53.72,150.39,98.2,111,ok,
2026-05-14-20:21:19,j120,j12010_1,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T04:13:43,2026-05-15T04:13:45,1.357236,48.70,111.66,97.8,111,ok,
2026-05-14-20:21:19,j120,j12010_1,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T04:13:45,2026-05-15T04:14:02,17.038671,523.09,694.52,99.5,111,ok,
2026-05-14-20:21:19,j120,j12010_1,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T04:14:02,2026-05-15T04:14:07,4.859306,121.92,213.85,97.8,111,ok,
2026-05-14-20:21:19,j120,j1201_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T04:14:07,2026-05-15T04:14:47,40.042076,139.34,182.57,99.6,109,ok,
2026-05-14-20:21:19,j120,j1201_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T04:14:47,2026-05-15T04:34:47,1200.429336,198.07,212.50,99.6,,no_solution,
2026-05-14-20:21:19,j120,j1201_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T04:34:47,2026-05-15T04:36:49,121.779753,64.59,101.14,99.5,109,ok,
2026-05-14-20:21:19,j120,j1201_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T04:36:49,2026-05-15T04:56:43,1194.099355,1374.95,1558.53,99.6,,no_solution,
2026-05-14-20:21:19,j120,j1201_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T04:56:43,2026-05-15T05:16:44,1200.691715,523.22,674.02,99.7,113,ok,
2026-05-14-20:21:19,j120,j1201_8,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T05:16:44,2026-05-15T05:36:44,1200.400667,287.32,378.93,99.6,111,ok,
2026-05-14-20:21:19,j120,j1201_8,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T05:36:44,2026-05-15T05:56:45,1200.423022,235.36,247.61,99.6,116,ok,
2026-05-14-20:21:19,j120,j1201_8,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T05:56:45,2026-05-15T06:16:45,1200.409503,78.13,101.87,99.4,,no_solution,
2026-05-14-20:21:19,j120,j1201_8,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T06:16:45,2026-05-15T06:36:51,1205.386982,1313.77,1463.80,99.6,133,ok,
2026-05-14-20:21:19,j120,j1201_8,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T06:36:51,2026-05-15T06:56:51,1200.663355,465.84,553.20,99.7,109,ok,
2026-05-14-20:21:19,j120,j12015_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T06:56:51,2026-05-15T06:56:52,1.264086,46.25,100.59,98.0,109,ok,
2026-05-14-20:21:19,j120,j12015_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T06:56:52,2026-05-15T06:56:54,1.371983,47.85,147.99,98.1,109,ok,
2026-05-14-20:21:19,j120,j12015_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T06:56:54,2026-05-15T06:56:55,1.240602,38.60,93.90,98.0,109,ok,
2026-05-14-20:21:19,j120,j12015_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T06:56:55,2026-05-15T06:57:10,15.149666,477.85,713.50,99.5,109,ok,
2026-05-14-20:21:19,j120,j12015_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T06:57:10,2026-05-15T06:57:15,5.003990,121.97,202.70,97.8,109,ok,
2026-05-14-20:21:19,j120,j1201_10,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T06:57:15,2026-05-15T06:57:21,5.645657,58.79,100.66,99.3,108,ok,
2026-05-14-20:21:19,j120,j1201_10,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T06:57:21,2026-05-15T07:17:21,1200.439907,245.17,263.45,99.4,121,ok,
2026-05-14-20:21:19,j120,j1201_10,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T07:17:21,2026-05-15T07:17:43,21.604175,57.26,100.26,99.5,108,ok,
2026-05-14-20:21:19,j120,j1201_10,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T07:17:43,2026-05-15T07:37:33,1189.990909,1755.85,1996.84,99.6,,no_solution,
2026-05-14-20:21:19,j120,j1201_10,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T07:37:33,2026-05-15T07:57:34,1200.843367,529.36,577.41,99.6,108,ok,
2026-05-14-20:21:19,j120,j1204_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T07:57:34,2026-05-15T07:57:35,1.426673,53.96,120.01,98.2,107,ok,
2026-05-14-20:21:19,j120,j1204_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T07:57:35,2026-05-15T07:57:37,1.536399,55.06,119.61,98.2,107,ok,
2026-05-14-20:21:19,j120,j1204_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T07:57:37,2026-05-15T07:57:38,1.411492,52.08,119.21,98.1,107,ok,
2026-05-14-20:21:19,j120,j1204_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T07:57:38,2026-05-15T07:57:51,12.845214,478.33,708.85,99.5,107,ok,
2026-05-14-20:21:19,j120,j1204_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T07:57:51,2026-05-15T07:57:55,4.087918,103.35,183.07,97.3,107,ok,
2026-05-14-20:21:19,j120,j1205_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T07:57:55,2026-05-15T07:57:57,1.351390,50.11,110.11,98.1,106,ok,
2026-05-14-20:21:19,j120,j1205_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T07:57:57,2026-05-15T07:57:58,1.607707,61.25,180.12,98.5,106,ok,
2026-05-14-20:21:19,j120,j1205_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T07:57:58,2026-05-15T07:57:59,1.320224,43.99,104.96,98.2,106,ok,
2026-05-14-20:21:19,j120,j1205_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T07:57:59,2026-05-15T07:59:06,66.182622,641.87,745.40,99.5,106,ok,
2026-05-14-20:21:19,j120,j1205_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T07:59:06,2026-05-15T07:59:10,4.644924,115.70,206.50,97.7,106,ok,
2026-05-14-20:21:19,j120,j1202_5,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T07:59:10,2026-05-15T07:59:17,6.745400,57.53,94.62,99.4,103,ok,
2026-05-14-20:21:19,j120,j1202_5,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T07:59:17,2026-05-15T08:19:18,1200.406291,180.05,184.52,99.7,,no_solution,
2026-05-14-20:21:19,j120,j1202_5,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T08:19:18,2026-05-15T08:19:33,15.683852,51.57,92.64,99.5,103,ok,
2026-05-14-20:21:19,j120,j1202_5,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T08:19:33,2026-05-15T08:39:36,1203.050153,740.39,796.98,99.7,,no_solution,
2026-05-14-20:21:19,j120,j1202_5,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T08:39:36,2026-05-15T08:42:29,172.278196,262.49,327.80,99.7,103,ok,
2026-05-14-20:21:19,j120,j1203_10,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T08:42:29,2026-05-15T08:42:30,1.229440,42.71,94.12,98.0,103,ok,
2026-05-14-20:21:19,j120,j1203_10,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T08:42:30,2026-05-15T08:42:31,1.350150,49.80,158.70,98.2,103,ok,
2026-05-14-20:21:19,j120,j1203_10,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T08:42:31,2026-05-15T08:42:32,1.219010,41.90,94.38,98.0,103,ok,
2026-05-14-20:21:19,j120,j1203_10,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T08:42:32,2026-05-15T08:43:10,37.710058,580.39,660.83,99.6,103,ok,
2026-05-14-20:21:19,j120,j1203_10,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T08:43:10,2026-05-15T08:43:14,4.048939,101.40,182.19,97.1,103,ok,
2026-05-14-20:21:19,j120,j1203_6,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T08:43:14,2026-05-15T08:43:15,1.348914,47.62,109.23,98.3,102,ok,
2026-05-14-20:21:19,j120,j1203_6,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T08:43:15,2026-05-15T08:43:17,1.460473,53.46,114.61,98.3,102,ok,
2026-05-14-20:21:19,j120,j1203_6,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T08:43:17,2026-05-15T08:43:18,1.325097,46.03,110.20,98.2,102,ok,
2026-05-14-20:21:19,j120,j1203_6,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T08:43:18,2026-05-15T08:43:50,32.186890,665.88,852.28,99.6,102,ok,
2026-05-14-20:21:19,j120,j1203_6,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T08:43:50,2026-05-15T08:43:56,5.062029,125.45,213.88,98.0,102,ok,
2026-05-14-20:21:19,j120,j12014_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T08:43:56,2026-05-15T09:03:56,1200.370783,203.77,253.05,99.7,,no_solution,
2026-05-14-20:21:19,j120,j12014_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T09:03:56,2026-05-15T09:23:56,1200.405086,211.24,214.82,99.7,,no_solution,
2026-05-14-20:21:19,j120,j12014_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T09:23:56,2026-05-15T09:43:57,1200.305727,73.86,108.09,99.6,,no_solution,
2026-05-14-20:21:19,j120,j12014_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T09:43:57,2026-05-15T10:04:00,1202.974903,869.91,897.32,99.7,114,ok,
2026-05-14-20:21:19,j120,j12014_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T10:04:00,2026-05-15T10:04:28,28.191155,247.78,295.70,99.4,101,ok,
