timestamp,problem_size,instance_name,run_number,runs_per_instance,paradigm,solver,model,started_at,finished_at,elapsed_seconds,avg_ram_mb,max_ram_mb,cpu_percent,makespan,status,error
2026-05-16-02:30:38,j90,j9037_4,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T07:37:53,2026-05-16T07:57:53,1200.309964,88.83,204.72,99.6,,no_solution,
2026-05-16-02:30:38,j90,j9037_4,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T07:57:53,2026-05-16T08:16:17,1103.507387,1628.83,1805.08,99.6,,no_solution,
2026-05-16-02:30:38,j90,j9037_4,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T08:16:17,2026-05-16T08:36:17,1200.723867,515.65,602.78,99.7,,no_solution,
2026-05-16-02:30:38,j90,j9037_7,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T08:36:17,2026-05-16T08:56:18,1200.396017,375.07,426.69,99.7,127,ok,
2026-05-16-02:30:38,j90,j9037_7,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T08:56:18,2026-05-16T09:16:18,1200.412024,187.83,401.81,99.7,146,ok,
2026-05-16-02:30:38,j90,j9037_7,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T09:16:18,2026-05-16T09:36:19,1200.411282,102.10,401.57,99.6,131,ok,
2026-05-16-02:30:38,j90,j9037_7,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T09:36:19,2026-05-16T09:56:55,1236.649891,1518.83,1660.74,99.6,,no_solution,
2026-05-16-02:30:38,j90,j9037_7,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T09:56:55,2026-05-16T10:16:56,1200.703538,439.81,561.51,99.7,126,ok,
2026-05-16-02:30:38,j90,j9037_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T10:16:56,2026-05-16T10:19:45,169.124279,177.93,213.39,99.6,123,ok,
2026-05-16-02:30:38,j90,j9037_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T10:19:45,2026-05-16T10:39:46,1200.400203,163.82,199.23,99.7,145,ok,
2026-05-16-02:30:38,j90,j9037_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T10:39:46,2026-05-16T10:50:15,629.399728,89.51,195.21,99.6,123,ok,
2026-05-16-02:30:38,j90,j9037_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T10:50:15,2026-05-16T11:11:31,1275.887345,1479.43,1593.77,99.6,,no_solution,
2026-05-16-02:30:38,j90,j9037_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T11:11:31,2026-05-16T11:31:32,1200.655129,409.71,673.07,99.7,,no_solution,
2026-05-16-02:30:38,j90,j9037_10,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T11:31:32,2026-05-16T11:51:32,1200.384997,357.45,440.05,99.6,135,ok,
2026-05-16-02:30:38,j90,j9037_10,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T11:51:32,2026-05-16T12:11:32,1200.409609,200.12,208.44,99.7,143,ok,
2026-05-16-02:30:38,j90,j9037_10,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T12:11:32,2026-05-16T12:31:33,1200.412089,86.29,178.20,99.6,128,ok,
2026-05-16-02:30:38,j90,j9037_10,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T12:31:33,2026-05-16T12:51:35,1202.512751,1661.95,1833.36,99.6,,no_solution,
2026-05-16-02:30:38,j90,j9037_10,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T12:51:35,2026-05-16T13:11:36,1200.703739,528.50,862.49,99.7,,no_solution,
2026-05-16-02:30:38,j90,j9019_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T13:11:36,2026-05-16T13:11:37,1.151250,43.68,93.34,97.9,121,ok,
2026-05-16-02:30:38,j90,j9019_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T13:11:37,2026-05-16T13:11:38,1.213616,43.78,94.44,98.1,121,ok,
2026-05-16-02:30:38,j90,j9019_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T13:11:38,2026-05-16T13:11:40,1.153318,39.22,93.99,98.0,121,ok,
2026-05-16-02:30:38,j90,j9019_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T13:11:40,2026-05-16T13:11:44,4.161784,184.10,475.48,99.3,121,ok,
2026-05-16-02:30:38,j90,j9019_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T13:11:44,2026-05-16T13:11:46,1.964914,52.52,102.57,94.8,121,ok,
2026-05-16-02:30:38,j90,j9021_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T13:11:46,2026-05-16T13:31:46,1200.376853,361.49,422.54,99.7,125,ok,
2026-05-16-02:30:38,j90,j9021_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T13:31:46,2026-05-16T13:51:46,1200.396566,162.60,170.56,99.7,140,ok,
2026-05-16-02:30:38,j90,j9021_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T13:51:46,2026-05-16T14:11:47,1200.403786,76.96,103.41,99.6,139,ok,
2026-05-16-02:30:38,j90,j9021_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T14:11:47,2026-05-16T14:31:45,1197.919540,1235.53,1351.71,99.6,,no_solution,
2026-05-16-02:30:38,j90,j9021_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T14:31:45,2026-05-16T14:51:45,1200.613536,412.74,600.74,99.7,,no_solution,
2026-05-16-02:30:38,j90,j9028_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T14:51:45,2026-05-16T14:51:47,1.344147,54.50,117.52,98.2,120,ok,
2026-05-16-02:30:38,j90,j9028_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T14:51:47,2026-05-16T14:51:48,1.400655,50.02,110.35,98.4,120,ok,
2026-05-16-02:30:38,j90,j9028_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T14:51:48,2026-05-16T14:51:50,1.345847,47.11,109.47,98.3,120,ok,
2026-05-16-02:30:38,j90,j9028_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T14:51:50,2026-05-16T14:51:55,5.408146,211.12,585.32,99.4,120,ok,
2026-05-16-02:30:38,j90,j9028_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T14:51:55,2026-05-16T14:51:58,2.886286,75.71,140.77,96.7,120,ok,
2026-05-16-02:30:38,j90,j9037_8,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T14:51:58,2026-05-16T15:11:58,1200.375001,276.78,353.20,99.6,124,ok,
2026-05-16-02:30:38,j90,j9037_8,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T15:11:58,2026-05-16T15:31:59,1200.404058,177.94,198.58,99.6,,no_solution,
2026-05-16-02:30:38,j90,j9037_8,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T15:31:59,2026-05-16T15:51:59,1200.404876,88.23,171.78,99.6,125,ok,
2026-05-16-02:30:38,j90,j9037_8,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T15:51:59,2026-05-16T16:14:57,1377.670402,1636.81,1776.34,99.6,,no_solution,
2026-05-16-02:30:38,j90,j9037_8,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T16:14:57,2026-05-16T16:34:57,1200.696824,520.90,866.42,99.7,,no_solution,
2026-05-16-02:30:38,j90,j9039_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T16:34:57,2026-05-16T16:35:00,2.628672,125.81,271.91,98.9,119,ok,
2026-05-16-02:30:38,j90,j9039_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T16:35:00,2026-05-16T16:35:03,2.646765,123.99,271.38,98.9,119,ok,
2026-05-16-02:30:38,j90,j9039_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T16:35:03,2026-05-16T16:35:05,2.590966,117.19,268.98,99.0,119,ok,
2026-05-16-02:30:38,j90,j9039_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T16:35:05,2026-05-16T16:35:11,5.953297,168.67,291.72,99.4,119,ok,
2026-05-16-02:30:38,j90,j9039_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T16:35:11,2026-05-16T16:35:14,2.303421,60.25,110.14,95.3,119,ok,
2026-05-16-02:30:38,j90,j9021_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T16:35:14,2026-05-16T16:55:14,1200.376363,220.93,280.44,99.6,122,ok,
2026-05-16-02:30:38,j90,j9021_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T16:55:14,2026-05-16T17:15:14,1200.400866,177.78,196.73,99.7,137,ok,
2026-05-16-02:30:38,j90,j9021_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T17:15:14,2026-05-16T17:35:15,1200.401204,75.82,94.12,99.6,123,ok,
2026-05-16-02:30:38,j90,j9021_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T17:35:15,2026-05-16T17:55:13,1198.064284,1570.25,1740.11,99.6,,no_solution,
2026-05-16-02:30:38,j90,j9021_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T17:55:13,2026-05-16T18:15:14,1200.694566,476.85,754.22,99.7,146,ok,
2026-05-16-02:30:38,j90,j9023_3,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T18:15:14,2026-05-16T18:15:15,1.471425,62.15,134.59,98.4,116,ok,
2026-05-16-02:30:38,j90,j9023_3,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T18:15:15,2026-05-16T18:15:17,1.512697,55.10,128.02,98.5,116,ok,
2026-05-16-02:30:38,j90,j9023_3,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T18:15:17,2026-05-16T18:15:18,1.469743,55.54,127.56,98.3,116,ok,
2026-05-16-02:30:38,j90,j9023_3,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T18:15:18,2026-05-16T18:15:22,4.364596,161.08,402.69,99.4,116,ok,
2026-05-16-02:30:38,j90,j9023_3,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T18:15:22,2026-05-16T18:15:25,2.104685,56.25,104.92,95.7,116,ok,
2026-05-16-02:30:38,j90,j902_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T18:15:25,2026-05-16T18:15:26,0.991197,33.65,67.91,97.8,114,ok,
2026-05-16-02:30:38,j90,j902_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T18:15:26,2026-05-16T18:15:27,1.063978,40.42,136.12,97.9,114,ok,
2026-05-16-02:30:38,j90,j902_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T18:15:27,2026-05-16T18:15:28,0.972389,29.65,68.96,97.7,114,ok,
2026-05-16-02:30:38,j90,j902_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T18:15:28,2026-05-16T18:15:34,6.429662,294.72,674.65,99.4,114,ok,
2026-05-16-02:30:38,j90,j902_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T18:15:34,2026-05-16T18:15:37,3.307783,86.46,151.98,97.1,114,ok,
2026-05-16-02:30:38,j90,j9033_10,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T18:15:37,2026-05-16T18:15:39,2.023339,89.14,194.29,98.8,114,ok,
2026-05-16-02:30:38,j90,j9033_10,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T18:15:39,2026-05-16T18:35:40,1200.382803,135.60,195.31,99.7,116,ok,
2026-05-16-02:30:38,j90,j9033_10,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T18:35:40,2026-05-16T18:35:42,2.016246,85.19,195.14,98.8,114,ok,
2026-05-16-02:30:38,j90,j9033_10,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T18:35:42,2026-05-16T18:55:45,1203.547030,579.12,664.92,99.7,115,ok,
2026-05-16-02:30:38,j90,j9033_10,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T18:55:45,2026-05-16T18:55:51,5.216810,105.74,165.90,97.9,114,ok,
2026-05-16-02:30:38,j90,j9036_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T18:55:51,2026-05-16T18:55:53,2.104208,98.27,208.45,98.8,114,ok,
2026-05-16-02:30:38,j90,j9036_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T18:55:53,2026-05-16T18:55:55,2.130276,90.78,204.90,98.8,114,ok,
2026-05-16-02:30:38,j90,j9036_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T18:55:55,2026-05-16T18:55:57,2.099189,88.01,202.52,98.8,114,ok,
2026-05-16-02:30:38,j90,j9036_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T18:55:57,2026-05-16T18:56:00,3.494719,139.05,353.81,99.3,114,ok,
2026-05-16-02:30:38,j90,j9036_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T18:56:00,2026-05-16T18:56:02,1.662370,44.64,83.78,94.7,114,ok,
2026-05-16-02:30:38,j90,j9043_6,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T18:56:02,2026-05-16T18:56:05,2.799085,136.22,292.54,99.0,114,ok,
2026-05-16-02:30:38,j90,j9043_6,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T18:56:05,2026-05-16T18:56:08,2.851641,133.64,290.00,99.0,114,ok,
2026-05-16-02:30:38,j90,j9043_6,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T18:56:08,2026-05-16T18:56:11,2.860996,127.64,289.33,99.0,114,ok,
2026-05-16-02:30:38,j90,j9043_6,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T18:56:11,2026-05-16T18:56:20,9.205229,305.21,459.82,99.5,114,ok,
2026-05-16-02:30:38,j90,j9043_6,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T18:56:20,2026-05-16T18:56:24,3.791556,91.95,154.94,97.0,114,ok,
