timestamp,problem_size,instance_name,run_number,runs_per_instance,paradigm,solver,model,started_at,finished_at,elapsed_seconds,avg_ram_mb,max_ram_mb,cpu_percent,makespan,status,error
2026-05-14-20:21:19,j60,j6041_4,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T01:06:05,2026-05-15T01:26:06,1200.403878,71.05,77.14,99.6,142,ok,
2026-05-14-20:21:19,j60,j6041_4,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T01:26:06,2026-05-15T01:46:09,1203.702069,1367.26,1512.79,99.6,,no_solution,
2026-05-14-20:21:19,j60,j6041_4,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T01:46:09,2026-05-15T02:06:10,1200.629505,437.96,648.60,99.7,137,ok,
2026-05-14-20:21:19,j60,j6041_7,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T02:06:10,2026-05-15T02:26:10,1200.374119,335.88,396.69,99.7,133,ok,
2026-05-14-20:21:19,j60,j6041_7,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T02:26:10,2026-05-15T02:46:11,1200.382602,131.55,137.17,99.7,160,ok,
2026-05-14-20:21:19,j60,j6041_7,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T02:46:11,2026-05-15T03:04:48,1117.165994,80.96,90.87,99.6,132,ok,
2026-05-14-20:21:19,j60,j6041_7,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T03:04:48,2026-05-15T03:24:50,1201.628474,1683.11,1822.00,99.6,,no_solution,
2026-05-14-20:21:19,j60,j6041_7,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T03:24:50,2026-05-15T03:44:50,1200.681216,495.69,886.86,99.7,,no_solution,
2026-05-14-20:21:19,j60,j6041_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T03:44:50,2026-05-15T04:04:51,1200.365136,222.22,274.10,99.7,132,ok,
2026-05-14-20:21:19,j60,j6041_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T04:04:51,2026-05-15T04:24:51,1200.374239,116.56,122.11,99.7,146,ok,
2026-05-14-20:21:19,j60,j6041_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T04:24:51,2026-05-15T04:44:52,1200.407354,88.87,106.90,99.6,133,ok,
2026-05-14-20:21:19,j60,j6041_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T04:44:52,2026-05-15T05:04:43,1191.403167,1292.22,1425.78,99.6,,no_solution,
2026-05-14-20:21:19,j60,j6041_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T05:04:43,2026-05-15T05:24:44,1200.635576,390.03,620.35,99.7,,no_solution,
2026-05-14-20:21:19,j60,j6041_1,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T05:24:44,2026-05-15T05:44:44,1200.371106,257.27,343.62,99.7,133,ok,
2026-05-14-20:21:19,j60,j6041_1,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T05:44:44,2026-05-15T06:04:44,1200.372137,108.87,115.45,99.7,141,ok,
2026-05-14-20:21:19,j60,j6041_1,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T06:04:44,2026-05-15T06:24:45,1200.409684,75.50,113.60,99.6,123,ok,
2026-05-14-20:21:19,j60,j6041_1,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T06:24:45,2026-05-15T06:44:47,1202.348177,1052.13,1140.12,99.7,,no_solution,
2026-05-14-20:21:19,j60,j6041_1,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T06:44:47,2026-05-15T07:04:48,1200.567019,373.87,506.52,99.7,,no_solution,
2026-05-14-20:21:19,j60,j6025_1,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T07:04:48,2026-05-15T07:24:48,1200.364241,216.15,265.35,99.7,120,ok,
2026-05-14-20:21:19,j60,j6025_1,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T07:24:48,2026-05-15T07:44:48,1200.371905,132.55,140.93,99.7,132,ok,
2026-05-14-20:21:19,j60,j6025_1,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T07:44:48,2026-05-15T08:04:49,1200.405592,90.87,122.25,99.6,,no_solution,
2026-05-14-20:21:19,j60,j6025_1,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T08:04:49,2026-05-15T08:24:59,1209.949722,1058.89,1141.91,99.7,,no_solution,
2026-05-14-20:21:19,j60,j6025_1,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T08:24:59,2026-05-15T08:44:59,1200.557181,370.78,521.98,99.7,,no_solution,
2026-05-14-20:21:19,j60,j6032_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T08:44:59,2026-05-15T08:45:00,0.778103,26.41,52.30,96.8,114,ok,
2026-05-14-20:21:19,j60,j6032_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T08:45:00,2026-05-15T08:45:01,0.794521,26.40,67.99,97.1,114,ok,
2026-05-14-20:21:19,j60,j6032_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T08:45:01,2026-05-15T08:45:02,0.768794,21.03,42.82,96.9,114,ok,
2026-05-14-20:21:19,j60,j6032_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T08:45:02,2026-05-15T08:45:05,3.253813,112.58,300.29,99.2,114,ok,
2026-05-14-20:21:19,j60,j6032_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T08:45:05,2026-05-15T08:45:07,2.012285,53.64,94.09,95.3,114,ok,
2026-05-14-20:21:19,j60,j6025_3,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T08:45:07,2026-05-15T09:05:07,1200.368585,285.29,334.56,99.7,113,ok,
2026-05-14-20:21:19,j60,j6025_3,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T09:05:07,2026-05-15T09:25:08,1200.375440,127.65,134.76,99.7,124,ok,
2026-05-14-20:21:19,j60,j6025_3,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T09:25:08,2026-05-15T09:45:08,1200.402322,68.53,78.86,99.6,120,ok,
2026-05-14-20:21:19,j60,j6025_3,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T09:45:08,2026-05-15T10:05:10,1202.036673,1137.46,1227.57,99.7,,no_solution,
2026-05-14-20:21:19,j60,j6025_3,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T10:05:10,2026-05-15T10:25:11,1200.608072,406.66,529.23,99.7,117,ok,
2026-05-14-20:21:19,j60,j6041_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T10:25:11,2026-05-15T10:45:11,1200.371899,194.75,239.63,99.7,121,ok,
2026-05-14-20:21:19,j60,j6041_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T10:45:11,2026-05-15T11:05:12,1200.369591,121.21,128.45,99.7,132,ok,
2026-05-14-20:21:19,j60,j6041_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T11:05:12,2026-05-15T11:25:12,1200.410639,121.95,157.55,99.6,119,ok,
2026-05-14-20:21:19,j60,j6041_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T11:25:12,2026-05-15T11:45:20,1208.223151,1086.45,1171.11,99.7,,no_solution,
2026-05-14-20:21:19,j60,j6041_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T11:45:20,2026-05-15T12:05:21,1200.561953,397.17,512.77,99.7,119,ok,
2026-05-14-20:21:19,j60,j6041_10,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T12:05:21,2026-05-15T12:25:21,1200.373426,196.53,258.43,99.7,118,ok,
2026-05-14-20:21:19,j60,j6041_10,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T12:25:21,2026-05-15T12:45:22,1200.370478,106.42,110.86,99.7,,no_solution,
2026-05-14-20:21:19,j60,j6041_10,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T12:45:22,2026-05-15T13:05:22,1200.412517,71.40,77.80,99.6,119,ok,
2026-05-14-20:21:19,j60,j6041_10,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T13:05:22,2026-05-15T13:25:32,1210.011881,852.77,910.21,99.7,,no_solution,
2026-05-14-20:21:19,j60,j6041_10,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T13:25:32,2026-05-15T13:45:33,1200.509725,325.73,414.64,99.7,,no_solution,
2026-05-14-20:21:19,j60,j6021_8,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T13:45:33,2026-05-15T13:45:35,2.313659,37.68,45.04,98.5,110,ok,
2026-05-14-20:21:19,j60,j6021_8,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T13:45:35,2026-05-15T14:05:35,1200.359950,110.58,120.32,99.6,114,ok,
2026-05-14-20:21:19,j60,j6021_8,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T14:05:35,2026-05-15T14:06:17,41.857844,49.51,52.38,99.5,110,ok,
2026-05-14-20:21:19,j60,j6021_8,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T14:06:17,2026-05-15T14:26:22,1204.842921,765.90,822.74,99.6,,no_solution,
2026-05-14-20:21:19,j60,j6021_8,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T14:26:22,2026-05-15T14:46:22,1200.484371,292.35,346.32,99.7,110,ok,
2026-05-14-20:21:19,j60,j6037_7,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T14:46:22,2026-05-15T15:06:23,1200.362480,268.66,333.52,99.6,110,ok,
2026-05-14-20:21:19,j60,j6037_7,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T15:06:23,2026-05-15T15:26:23,1200.386521,105.30,110.75,99.6,,no_solution,
2026-05-14-20:21:19,j60,j6037_7,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T15:26:23,2026-05-15T15:46:24,1200.423153,82.28,97.32,99.6,,no_solution,
2026-05-14-20:21:19,j60,j6037_7,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T15:46:24,2026-05-15T16:06:02,1177.875647,862.89,945.76,99.6,,no_solution,
2026-05-14-20:21:19,j60,j6037_7,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T16:06:02,2026-05-15T16:26:02,1200.499924,317.08,408.28,99.7,,no_solution,
2026-05-14-20:21:19,j60,j605_5,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T16:26:02,2026-05-15T16:27:50,107.920768,155.34,191.59,99.6,108,ok,
2026-05-14-20:21:19,j60,j605_5,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T16:27:50,2026-05-15T16:47:50,1200.368750,104.03,108.38,99.7,127,ok,
2026-05-14-20:21:19,j60,j605_5,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T16:47:50,2026-05-15T16:49:46,115.902137,56.46,62.84,99.5,108,ok,
2026-05-14-20:21:19,j60,j605_5,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T16:49:46,2026-05-15T17:09:47,1200.322105,632.10,640.77,99.6,,no_solution,
2026-05-14-20:21:19,j60,j605_5,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T17:09:47,2026-05-15T17:29:47,1200.426978,245.99,274.44,99.7,112,ok,
2026-05-14-20:21:19,j60,j6021_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T17:29:47,2026-05-15T17:29:50,2.610886,42.64,51.67,98.9,108,ok,
2026-05-14-20:21:19,j60,j6021_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T17:29:50,2026-05-15T17:49:50,1200.362249,117.49,125.30,99.7,122,ok,
2026-05-14-20:21:19,j60,j6021_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T17:49:50,2026-05-15T17:49:51,1.149639,32.86,51.78,97.8,108,ok,
2026-05-14-20:21:19,j60,j6021_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T17:49:51,2026-05-15T18:09:55,1203.794094,782.65,838.55,99.6,,no_solution,
2026-05-14-20:21:19,j60,j6021_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T18:09:55,2026-05-15T18:13:35,219.996504,268.75,329.13,99.7,108,ok,
2026-05-14-20:21:19,j60,j6025_4,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T18:13:35,2026-05-15T18:33:35,1200.357615,172.30,213.08,99.6,120,ok,
2026-05-14-20:21:19,j60,j6025_4,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T18:33:35,2026-05-15T18:53:36,1200.376599,119.61,124.22,99.7,124,ok,
2026-05-14-20:21:19,j60,j6025_4,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T18:53:36,2026-05-15T19:13:36,1200.401827,69.55,82.37,99.6,118,ok,
2026-05-14-20:21:19,j60,j6025_4,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T19:13:36,2026-05-15T19:33:47,1211.083551,1064.51,1158.28,99.6,,no_solution,
2026-05-14-20:21:19,j60,j6025_4,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T19:33:47,2026-05-15T19:53:48,1200.572082,383.94,557.45,99.7,,no_solution,
2026-05-14-20:21:19,j60,j6025_10,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T19:53:48,2026-05-15T20:13:48,1200.358629,198.82,264.98,99.6,113,ok,
2026-05-14-20:21:19,j60,j6025_10,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T20:13:48,2026-05-15T20:33:49,1200.374780,100.64,104.38,99.7,115,ok,
2026-05-14-20:21:19,j60,j6025_10,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T20:33:49,2026-05-15T20:53:49,1200.402385,78.98,92.07,99.6,,no_solution,
2026-05-14-20:21:19,j60,j6025_10,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T20:53:49,2026-05-15T21:13:51,1202.067996,852.29,930.49,99.6,,no_solution,
2026-05-14-20:21:19,j60,j6025_10,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T21:13:51,2026-05-15T21:33:52,1200.518021,327.16,423.11,99.7,114,ok,
2026-05-14-20:21:19,j60,j6033_5,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T21:33:52,2026-05-15T21:33:53,1.164401,42.35,91.24,97.9,108,ok,
2026-05-14-20:21:19,j60,j6033_5,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T21:33:53,2026-05-15T21:34:00,7.741271,76.49,94.23,99.4,108,ok,
2026-05-14-20:21:19,j60,j6033_5,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T21:34:01,2026-05-15T21:34:02,1.177070,38.83,91.63,97.9,108,ok,
2026-05-14-20:21:19,j60,j6033_5,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T21:34:02,2026-05-15T21:54:08,1206.189650,381.92,441.02,99.6,110,ok,
2026-05-14-20:21:19,j60,j6033_5,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T21:54:08,2026-05-15T21:54:13,5.155844,85.35,113.20,98.1,108,ok,
2026-05-14-20:21:19,j60,j6033_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T21:54:13,2026-05-15T21:54:14,0.991567,32.64,67.78,97.7,108,ok,
2026-05-14-20:21:19,j60,j6033_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T21:54:14,2026-05-15T22:14:14,1200.357533,95.74,109.38,99.6,113,ok,
2026-05-14-20:21:19,j60,j6033_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T22:14:14,2026-05-15T22:14:15,0.999358,30.18,68.30,97.6,108,ok,
2026-05-14-20:21:19,j60,j6033_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T22:14:15,2026-05-15T22:34:20,1205.027081,622.87,659.02,99.6,115,ok,
2026-05-14-20:21:19,j60,j6033_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T22:34:20,2026-05-15T22:34:28,7.892074,126.45,178.18,97.8,108,ok,
