timestamp,problem_size,instance_name,run_number,runs_per_instance,paradigm,solver,model,started_at,finished_at,elapsed_seconds,avg_ram_mb,max_ram_mb,cpu_percent,makespan,status,error
2026-05-15-22:34:24,j120,j1201_3,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T00:54:12,2026-05-16T01:14:12,1200.417428,84.35,95.69,99.6,,no_solution,
2026-05-15-22:34:24,j120,j1201_3,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T01:14:12,2026-05-16T01:34:17,1205.246981,1455.41,1622.46,99.7,,no_solution,
2026-05-15-22:34:24,j120,j1201_3,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T01:34:17,2026-05-16T01:54:18,1200.715748,523.73,683.55,99.7,128,ok,
2026-05-15-22:34:24,j120,j1201_7,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T01:54:18,2026-05-16T01:54:20,1.446690,48.26,100.68,98.3,117,ok,
2026-05-15-22:34:24,j120,j1201_7,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T01:54:20,2026-05-16T02:14:20,1200.427797,190.93,217.09,99.5,120,ok,
2026-05-15-22:34:24,j120,j1201_7,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T02:14:20,2026-05-16T02:14:23,2.943413,49.78,94.29,98.9,117,ok,
2026-05-15-22:34:24,j120,j1201_7,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T02:14:23,2026-05-16T02:34:18,1194.661187,1313.14,1490.12,99.7,,no_solution,
2026-05-15-22:34:24,j120,j1201_7,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T02:34:18,2026-05-16T02:43:36,557.889887,468.61,606.40,99.7,117,ok,
2026-05-15-22:34:24,j120,j1209_5,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T02:43:36,2026-05-16T02:43:37,1.391184,49.33,109.88,98.2,114,ok,
2026-05-15-22:34:24,j120,j1209_5,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T02:43:37,2026-05-16T02:43:38,1.537565,51.55,131.62,98.3,114,ok,
2026-05-15-22:34:24,j120,j1209_5,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T02:43:38,2026-05-16T02:43:40,1.378962,46.10,110.08,98.3,114,ok,
2026-05-15-22:34:24,j120,j1209_5,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T02:43:40,2026-05-16T02:44:10,29.878037,746.25,937.50,99.6,114,ok,
2026-05-15-22:34:24,j120,j1209_5,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T02:44:10,2026-05-16T02:44:16,6.521491,154.18,259.91,98.3,114,ok,
2026-05-15-22:34:24,j120,j12010_8,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T02:44:16,2026-05-16T02:44:18,1.345861,51.50,108.23,98.4,114,ok,
2026-05-15-22:34:24,j120,j12010_8,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T02:44:18,2026-05-16T02:44:19,1.498589,56.33,183.87,98.4,114,ok,
2026-05-15-22:34:24,j120,j12010_8,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T02:44:19,2026-05-16T02:44:20,1.323330,44.51,103.65,98.1,114,ok,
2026-05-15-22:34:24,j120,j12010_8,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T02:44:20,2026-05-16T03:04:26,1205.896573,939.80,1061.86,99.7,121,ok,
2026-05-15-22:34:24,j120,j12010_8,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T03:04:26,2026-05-16T03:04:34,7.580431,172.54,278.09,98.5,114,ok,
2026-05-15-22:34:24,j120,j1207_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T03:04:34,2026-05-16T03:24:34,1200.403227,229.74,274.11,99.7,120,ok,
2026-05-15-22:34:24,j120,j1207_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T03:24:34,2026-05-16T03:44:35,1200.443815,270.53,281.47,99.7,127,ok,
2026-05-15-22:34:24,j120,j1207_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T03:44:35,2026-05-16T04:04:35,1200.408490,74.21,102.33,99.6,118,ok,
2026-05-15-22:34:24,j120,j1207_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T04:04:35,2026-05-16T04:24:40,1204.719863,1916.52,2255.88,99.6,,no_solution,
2026-05-15-22:34:24,j120,j1207_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T04:24:40,2026-05-16T04:44:41,1200.851697,671.85,788.97,99.7,125,ok,
2026-05-15-22:34:24,j120,j1201_5,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T04:44:41,2026-05-16T04:52:27,466.644423,303.84,332.57,99.6,112,ok,
2026-05-15-22:34:24,j120,j1201_5,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T04:52:27,2026-05-16T05:12:28,1200.412511,194.80,212.91,99.6,121,ok,
2026-05-15-22:34:24,j120,j1201_5,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T05:12:28,2026-05-16T05:12:33,5.329136,51.95,118.43,99.3,112,ok,
2026-05-15-22:34:24,j120,j1201_5,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T05:12:33,2026-05-16T05:32:35,1201.509131,1005.91,1111.16,99.7,,no_solution,
2026-05-15-22:34:24,j120,j1201_5,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T05:32:35,2026-05-16T05:41:44,549.458088,368.27,439.11,99.7,112,ok,
2026-05-15-22:34:24,j120,j1201_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T05:41:44,2026-05-16T05:41:47,2.737893,50.88,94.55,99.0,112,ok,
2026-05-15-22:34:24,j120,j1201_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T05:41:47,2026-05-16T06:01:47,1200.436319,252.55,264.93,99.6,137,ok,
2026-05-15-22:34:24,j120,j1201_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T06:01:47,2026-05-16T06:01:49,1.289332,43.89,93.94,98.2,112,ok,
2026-05-15-22:34:24,j120,j1201_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T06:01:49,2026-05-16T06:21:44,1195.321664,1889.25,2148.38,99.6,,no_solution,
2026-05-15-22:34:24,j120,j1201_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T06:21:44,2026-05-16T06:26:44,300.100949,544.48,921.95,99.7,112,ok,
2026-05-15-22:34:24,j120,j12010_1,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T06:26:44,2026-05-16T06:26:46,1.354810,50.47,111.61,98.4,111,ok,
2026-05-15-22:34:24,j120,j12010_1,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T06:26:46,2026-05-16T06:26:47,1.489444,57.87,166.24,98.3,111,ok,
2026-05-15-22:34:24,j120,j12010_1,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T06:26:47,2026-05-16T06:26:48,1.363086,47.38,113.19,98.3,111,ok,
2026-05-15-22:34:24,j120,j12010_1,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T06:26:48,2026-05-16T06:27:05,17.034988,523.28,694.59,99.6,111,ok,
2026-05-15-22:34:24,j120,j12010_1,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T06:27:05,2026-05-16T06:27:10,4.860418,122.84,213.77,98.0,111,ok,
2026-05-15-22:34:24,j120,j1201_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T06:27:10,2026-05-16T06:27:51,40.266104,139.63,182.75,99.6,109,ok,
2026-05-15-22:34:24,j120,j1201_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T06:27:51,2026-05-16T06:47:51,1200.424710,198.38,212.82,99.6,,no_solution,
2026-05-15-22:34:24,j120,j1201_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T06:47:51,2026-05-16T06:49:53,122.193096,64.43,102.26,99.6,109,ok,
2026-05-15-22:34:24,j120,j1201_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T06:49:53,2026-05-16T07:09:48,1194.416924,1489.94,1558.70,99.7,,no_solution,
2026-05-15-22:34:24,j120,j1201_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T07:09:48,2026-05-16T07:29:48,1200.684609,512.04,674.87,99.7,113,ok,
2026-05-15-22:34:24,j120,j1201_8,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T07:29:48,2026-05-16T07:49:49,1200.399711,286.57,377.35,99.6,111,ok,
2026-05-15-22:34:24,j120,j1201_8,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T07:49:49,2026-05-16T08:09:49,1200.417797,235.47,247.74,99.7,116,ok,
2026-05-15-22:34:24,j120,j1201_8,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T08:09:49,2026-05-16T08:29:50,1200.405186,78.35,103.75,99.6,,no_solution,
2026-05-15-22:34:24,j120,j1201_8,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T08:29:50,2026-05-16T08:49:55,1204.871552,1320.49,1462.35,99.6,133,ok,
2026-05-15-22:34:24,j120,j1201_8,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T08:49:55,2026-05-16T09:09:55,1200.657069,459.20,553.16,99.7,109,ok,
2026-05-15-22:34:24,j120,j12015_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T09:09:55,2026-05-16T09:09:56,1.275346,42.09,94.05,98.2,109,ok,
2026-05-15-22:34:24,j120,j12015_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T09:09:56,2026-05-16T09:09:58,1.377532,48.51,143.66,98.3,109,ok,
2026-05-15-22:34:24,j120,j12015_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T09:09:58,2026-05-16T09:09:59,1.241351,39.58,95.18,98.1,109,ok,
2026-05-15-22:34:24,j120,j12015_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T09:09:59,2026-05-16T09:10:14,15.179031,477.88,713.50,99.6,109,ok,
2026-05-15-22:34:24,j120,j12015_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T09:10:14,2026-05-16T09:10:19,5.000806,121.92,202.82,98.0,109,ok,
2026-05-15-22:34:24,j120,j1201_10,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T09:10:19,2026-05-16T09:10:25,5.647351,59.24,100.59,99.3,108,ok,
2026-05-15-22:34:24,j120,j1201_10,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T09:10:25,2026-05-16T09:30:25,1200.435180,244.77,263.09,99.6,121,ok,
2026-05-15-22:34:24,j120,j1201_10,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T09:30:25,2026-05-16T09:30:47,21.750852,57.41,95.19,99.5,108,ok,
2026-05-15-22:34:24,j120,j1201_10,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T09:30:47,2026-05-16T09:50:41,1193.439892,1750.43,1996.82,99.6,,no_solution,
2026-05-15-22:34:24,j120,j1201_10,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T09:50:41,2026-05-16T10:10:41,1200.751305,524.91,596.59,99.7,108,ok,
2026-05-15-22:34:24,j120,j1204_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T10:10:41,2026-05-16T10:10:43,1.433539,52.20,116.67,98.1,107,ok,
2026-05-15-22:34:24,j120,j1204_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T10:10:43,2026-05-16T10:10:44,1.527505,55.82,119.73,98.2,107,ok,
2026-05-15-22:34:24,j120,j1204_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T10:10:44,2026-05-16T10:10:46,1.423120,52.27,119.45,98.1,107,ok,
2026-05-15-22:34:24,j120,j1204_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T10:10:46,2026-05-16T10:10:59,12.927110,479.45,709.87,99.5,107,ok,
2026-05-15-22:34:24,j120,j1204_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T10:10:59,2026-05-16T10:11:03,4.122122,104.26,183.07,97.3,107,ok,
2026-05-15-22:34:24,j120,j1205_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T10:11:03,2026-05-16T10:11:04,1.344613,49.31,109.71,98.1,106,ok,
2026-05-15-22:34:24,j120,j1205_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T10:11:04,2026-05-16T10:11:06,1.615967,63.31,179.50,98.4,106,ok,
2026-05-15-22:34:24,j120,j1205_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T10:11:06,2026-05-16T10:11:07,1.334579,46.52,104.14,98.0,106,ok,
2026-05-15-22:34:24,j120,j1205_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T10:11:07,2026-05-16T10:12:13,66.056524,637.56,745.51,99.5,106,ok,
2026-05-15-22:34:24,j120,j1205_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T10:12:13,2026-05-16T10:12:18,4.607093,116.95,206.52,98.8,106,ok,
2026-05-15-22:34:24,j120,j1202_5,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T10:12:18,2026-05-16T10:12:25,6.758463,57.71,92.87,99.3,103,ok,
2026-05-15-22:34:24,j120,j1202_5,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T10:12:25,2026-05-16T10:32:25,1200.403807,180.08,184.63,99.6,,no_solution,
2026-05-15-22:34:24,j120,j1202_5,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T10:32:25,2026-05-16T10:32:41,15.744119,51.55,93.88,99.4,103,ok,
2026-05-15-22:34:24,j120,j1202_5,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T10:32:41,2026-05-16T10:52:45,1203.942237,733.11,796.65,99.6,,no_solution,
2026-05-15-22:34:24,j120,j1202_5,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T10:52:45,2026-05-16T10:55:37,172.650077,262.57,330.65,99.7,103,ok,
2026-05-15-22:34:24,j120,j1203_10,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T10:55:37,2026-05-16T10:55:39,1.245683,46.18,99.09,97.9,103,ok,
2026-05-15-22:34:24,j120,j1203_10,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T10:55:39,2026-05-16T10:55:40,1.348057,49.97,161.25,98.1,103,ok,
2026-05-15-22:34:24,j120,j1203_10,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T10:55:40,2026-05-16T10:55:41,1.226485,41.57,94.07,97.9,103,ok,
2026-05-15-22:34:24,j120,j1203_10,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T10:55:41,2026-05-16T10:56:19,37.739914,579.99,660.25,99.6,103,ok,
2026-05-15-22:34:24,j120,j1203_10,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T10:56:19,2026-05-16T10:56:23,4.054922,102.06,181.93,97.3,103,ok,
2026-05-15-22:34:24,j120,j1203_6,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T10:56:23,2026-05-16T10:56:24,1.348602,49.78,110.38,98.1,102,ok,
2026-05-15-22:34:24,j120,j1203_6,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T10:56:24,2026-05-16T10:56:26,1.471113,50.92,109.98,98.1,102,ok,
2026-05-15-22:34:24,j120,j1203_6,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T10:56:26,2026-05-16T10:56:27,1.366749,47.55,108.54,97.9,102,ok,
2026-05-15-22:34:24,j120,j1203_6,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T10:56:27,2026-05-16T10:57:00,32.305408,665.60,850.52,99.6,102,ok,
2026-05-15-22:34:24,j120,j1203_6,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T10:57:00,2026-05-16T10:57:05,5.115612,124.11,213.86,97.9,102,ok,
2026-05-15-22:34:24,j120,j12014_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T10:57:05,2026-05-16T11:17:05,1200.377791,203.94,253.08,99.6,,no_solution,
2026-05-15-22:34:24,j120,j12014_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T11:17:05,2026-05-16T11:37:06,1200.409182,211.18,214.74,99.7,,no_solution,
2026-05-15-22:34:24,j120,j12014_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T11:37:06,2026-05-16T11:57:06,1200.409991,73.74,110.12,99.6,,no_solution,
2026-05-15-22:34:24,j120,j12014_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T11:57:06,2026-05-16T12:17:10,1203.646619,871.56,897.35,99.6,114,ok,
2026-05-15-22:34:24,j120,j12014_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T12:17:10,2026-05-16T12:17:38,28.215601,247.10,293.10,99.4,101,ok,
