timestamp,problem_size,instance_name,run_number,runs_per_instance,paradigm,solver,model,started_at,finished_at,elapsed_seconds,avg_ram_mb,max_ram_mb,cpu_percent,makespan,status,error
2026-05-15-12:47:05,j30,j3045_6,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T12:47:07,2026-05-15T12:50:54,226.764900,214.09,249.06,99.4,129,ok,
2026-05-15-12:47:05,j30,j3045_6,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T12:50:54,2026-05-15T13:10:54,1200.548516,69.91,71.46,99.6,139,ok,
2026-05-15-12:47:05,j30,j3045_6,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T13:10:54,2026-05-15T13:30:55,1200.417902,77.04,93.53,99.5,,no_solution,
2026-05-15-12:47:05,j30,j3045_6,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T13:30:55,2026-05-15T13:50:57,1201.784871,750.53,816.27,99.6,,no_solution,
2026-05-15-12:47:05,j30,j3045_6,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T13:50:57,2026-05-15T14:10:57,1200.459773,253.15,291.99,99.7,129,ok,
2026-05-15-12:47:05,j30,j3045_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T14:10:57,2026-05-15T14:11:39,41.912243,115.09,136.50,99.6,125,ok,
2026-05-15-12:47:05,j30,j3045_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T14:11:39,2026-05-15T14:31:39,1200.332009,73.85,76.67,99.6,125,ok,
2026-05-15-12:47:05,j30,j3045_2,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T14:31:39,2026-05-15T14:32:19,39.437339,47.46,54.49,99.5,125,ok,
2026-05-15-12:47:05,j30,j3045_2,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T14:32:19,2026-05-15T14:52:17,1198.044492,805.67,864.89,99.6,,no_solution,
2026-05-15-12:47:05,j30,j3045_2,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T14:52:17,2026-05-15T15:12:17,1200.444329,255.13,327.18,99.7,125,ok,
2026-05-15-12:47:05,j30,j3013_8,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T15:12:17,2026-05-15T15:32:18,1200.340209,183.92,267.40,99.6,106,ok,
2026-05-15-12:47:05,j30,j3013_8,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T15:32:18,2026-05-15T15:52:18,1200.338591,72.44,76.96,99.7,117,ok,
2026-05-15-12:47:05,j30,j3013_8,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T15:52:18,2026-05-15T16:12:18,1200.395960,66.14,79.04,99.6,,no_solution,
2026-05-15-12:47:05,j30,j3013_8,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T16:12:18,2026-05-15T16:32:22,1203.144004,495.57,521.71,99.6,,no_solution,
2026-05-15-12:47:05,j30,j3013_8,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T16:32:22,2026-05-15T16:52:22,1200.378666,209.68,236.44,99.7,106,ok,
2026-05-15-12:47:05,j30,j3029_4,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T16:52:22,2026-05-15T16:52:36,13.933160,58.37,84.18,99.5,103,ok,
2026-05-15-12:47:05,j30,j3029_4,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T16:52:36,2026-05-15T17:12:36,1200.325760,70.55,75.41,99.7,109,ok,
2026-05-15-12:47:05,j30,j3029_4,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T17:12:36,2026-05-15T17:13:18,41.682685,53.81,66.57,99.5,103,ok,
2026-05-15-12:47:05,j30,j3029_4,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T17:13:18,2026-05-15T17:33:21,1203.199556,483.59,518.04,99.6,,no_solution,
2026-05-15-12:47:05,j30,j3029_4,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T17:33:21,2026-05-15T17:53:21,1200.409347,195.66,278.77,99.7,104,ok,
2026-05-15-12:47:05,j30,j3041_6,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T17:53:21,2026-05-15T17:53:43,21.730357,66.09,85.36,99.5,103,ok,
2026-05-15-12:47:05,j30,j3041_6,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T17:53:43,2026-05-15T18:13:44,1200.325473,66.38,68.40,99.7,111,ok,
2026-05-15-12:47:05,j30,j3041_6,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T18:13:44,2026-05-15T18:13:55,11.271870,41.35,45.39,99.4,103,ok,
2026-05-15-12:47:05,j30,j3041_6,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T18:13:55,2026-05-15T18:33:57,1202.100224,479.53,523.66,99.6,112,ok,
2026-05-15-12:47:05,j30,j3041_6,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T18:33:57,2026-05-15T18:38:31,273.687502,158.29,175.74,99.7,103,ok,
2026-05-15-12:47:05,j30,j3045_7,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T18:38:31,2026-05-15T18:38:32,1.101631,27.68,36.50,97.9,101,ok,
2026-05-15-12:47:05,j30,j3045_7,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T18:38:32,2026-05-15T18:58:32,1200.328029,68.53,71.52,99.7,112,ok,
2026-05-15-12:47:05,j30,j3045_7,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T18:58:32,2026-05-15T18:58:36,4.342616,38.08,43.05,99.1,101,ok,
2026-05-15-12:47:05,j30,j3045_7,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T18:58:36,2026-05-15T19:18:43,1206.839785,496.73,531.79,99.6,,no_solution,
2026-05-15-12:47:05,j30,j3045_7,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T19:18:43,2026-05-15T19:20:33,109.430463,174.31,200.05,99.6,101,ok,
2026-05-15-12:47:05,j30,j3041_5,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T19:20:33,2026-05-15T19:20:33,0.573452,19.29,29.92,96.1,99,ok,
2026-05-15-12:47:05,j30,j3041_5,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T19:20:33,2026-05-15T19:40:34,1200.324254,66.39,69.54,99.6,99,ok,
2026-05-15-12:47:05,j30,j3041_5,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T19:40:34,2026-05-15T19:40:35,1.351367,32.77,44.20,98.2,99,ok,
2026-05-15-12:47:05,j30,j3041_5,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T19:40:35,2026-05-15T20:00:35,1200.279241,385.25,394.65,99.6,,no_solution,
2026-05-15-12:47:05,j30,j3041_5,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T20:00:35,2026-05-15T20:01:40,64.336318,140.30,171.23,99.6,99,ok,
2026-05-15-12:47:05,j30,j3041_10,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T20:01:40,2026-05-15T20:01:44,4.673124,43.70,62.35,99.2,99,ok,
2026-05-15-12:47:05,j30,j3041_10,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T20:01:44,2026-05-15T20:21:45,1200.324132,63.74,71.86,99.7,105,ok,
2026-05-15-12:47:05,j30,j3041_10,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T20:21:45,2026-05-15T20:22:50,65.280518,46.50,50.55,99.5,99,ok,
2026-05-15-12:47:05,j30,j3041_10,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T20:22:50,2026-05-15T20:42:55,1204.874986,381.41,416.10,99.6,,no_solution,
2026-05-15-12:47:05,j30,j3041_10,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T20:42:55,2026-05-15T20:58:20,925.204202,170.06,184.76,99.7,99,ok,
2026-05-15-12:47:05,j30,j303_4,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T20:58:20,2026-05-15T20:58:20,0.499019,17.02,24.05,95.6,98,ok,
2026-05-15-12:47:05,j30,j303_4,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T20:58:20,2026-05-15T20:58:21,0.502812,15.70,24.40,95.9,98,ok,
2026-05-15-12:47:05,j30,j303_4,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T20:58:21,2026-05-15T20:58:21,0.491668,14.49,21.67,95.7,98,ok,
2026-05-15-12:47:05,j30,j303_4,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T20:58:21,2026-05-15T20:58:23,1.481441,54.52,115.14,98.8,98,ok,
2026-05-15-12:47:05,j30,j303_4,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T20:58:23,2026-05-15T20:58:24,0.832046,23.67,44.65,88.8,98,ok,
2026-05-15-12:47:05,j30,j3029_5,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T20:58:24,2026-05-15T20:58:27,3.623544,35.31,45.26,99.2,98,ok,
2026-05-15-12:47:05,j30,j3029_5,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T20:58:27,2026-05-15T21:18:28,1200.324929,73.65,79.11,99.6,107,ok,
2026-05-15-12:47:05,j30,j3029_5,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T21:18:28,2026-05-15T21:18:57,29.239083,44.05,46.05,99.5,98,ok,
2026-05-15-12:47:05,j30,j3029_5,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T21:18:57,2026-05-15T21:39:02,1204.830517,485.68,521.06,99.7,,no_solution,
2026-05-15-12:47:05,j30,j3029_5,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T21:39:02,2026-05-15T21:56:54,1072.175640,201.36,239.38,99.7,98,ok,
2026-05-15-12:47:05,j30,j3029_9,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T21:56:54,2026-05-15T22:00:06,191.858217,116.08,131.04,99.6,97,ok,
2026-05-15-12:47:05,j30,j3029_9,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T22:00:06,2026-05-15T22:20:06,1200.331144,71.69,74.37,99.7,103,ok,
2026-05-15-12:47:05,j30,j3029_9,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T22:20:06,2026-05-15T22:25:19,313.105954,61.02,75.08,99.6,97,ok,
2026-05-15-12:47:05,j30,j3029_9,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T22:25:19,2026-05-15T22:45:22,1202.737534,516.49,562.65,99.6,,no_solution,
2026-05-15-12:47:05,j30,j3029_9,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T22:45:22,2026-05-15T23:05:23,1200.407795,225.26,240.95,99.7,99,ok,
2026-05-15-12:47:05,j30,j3025_7,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T23:05:23,2026-05-15T23:05:23,0.759302,22.30,33.14,96.9,95,ok,
2026-05-15-12:47:05,j30,j3025_7,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T23:05:23,2026-05-15T23:25:24,1200.326987,68.36,72.57,99.6,99,ok,
2026-05-15-12:47:05,j30,j3025_7,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-15T23:25:24,2026-05-15T23:25:24,0.794321,25.34,41.33,97.0,95,ok,
2026-05-15-12:47:05,j30,j3025_7,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-15T23:25:24,2026-05-15T23:45:21,1196.596635,417.39,461.28,99.6,,no_solution,
2026-05-15-12:47:05,j30,j3025_7,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-15T23:45:21,2026-05-15T23:50:07,285.831971,160.12,178.41,99.7,95,ok,
2026-05-15-12:47:05,j30,j3045_8,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-15T23:50:07,2026-05-15T23:50:07,0.587978,19.72,35.81,96.0,94,ok,
2026-05-15-12:47:05,j30,j3045_8,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-15T23:50:07,2026-05-16T00:10:08,1200.324161,68.96,73.39,99.7,94,ok,
2026-05-15-12:47:05,j30,j3045_8,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T00:10:08,2026-05-16T00:10:09,1.352831,34.75,43.94,97.6,94,ok,
2026-05-15-12:47:05,j30,j3045_8,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T00:10:09,2026-05-16T00:30:08,1199.310104,369.32,391.34,99.6,,no_solution,
2026-05-15-12:47:05,j30,j3045_8,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T00:30:08,2026-05-16T00:31:07,58.843980,116.46,137.36,99.6,94,ok,
2026-05-15-12:47:05,j30,j3025_1,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T00:31:07,2026-05-16T00:31:09,1.316775,27.78,34.21,98.1,93,ok,
2026-05-15-12:47:05,j30,j3025_1,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T00:31:09,2026-05-16T00:51:09,1200.323637,67.16,72.27,99.7,97,ok,
2026-05-15-12:47:05,j30,j3025_1,1,1,cp,cp-sat,rcpsp_cp.mzn,2026-05-16T00:51:09,2026-05-16T00:51:14,5.045398,42.10,46.20,99.0,93,ok,
2026-05-15-12:47:05,j30,j3025_1,1,1,ilp,coin-bc,rcpsp_ilp.mzn,2026-05-16T00:51:14,2026-05-16T01:11:15,1201.289319,351.64,376.86,99.6,,no_solution,
2026-05-15-12:47:05,j30,j3025_1,1,1,ilp,gurobi,rcpsp_ilp.mzn,2026-05-16T01:11:15,2026-05-16T01:19:14,478.516253,150.40,161.86,99.7,93,ok,
2026-05-15-12:47:05,j30,j309_2,1,1,cp,chuffed,rcpsp_cp.mzn,2026-05-16T01:19:14,2026-05-16T01:39:14,1200.345231,168.51,229.08,99.6,101,ok,
2026-05-15-12:47:05,j30,j309_2,1,1,cp,gecode,rcpsp_cp.mzn,2026-05-16T01:39:14,2026-05-16T01:59:15,1200.333052,69.30,74.62,99.7,,no_solution,
